19754.21,19272.25
19836.42,19065.46
19723.06,19191.73
19928.69,19272.85
19918.95,19142.16
19680.4,18825.8
19334.95,19002.25
19373.73,18808.18
19631.27,19157.99
19337.51,18689.1
19950.84,19045.95
19974.17,18988.18
19539.91,19246.57
19313.95,19069.92
19889.58,19272.85
19940.52,19076.56
19783.65,18871.72
19841.86,18892.65
19588.74,19251.27
19876.59,18910.69
20036.68,19229.9
19355.89,19219.81
19287.0,19234.47
20041.43,19259.18
20015.05,19011.03
19831.92,18891.96
20022.08,19077.95
19162.78,18694.96
19353.32,19205.04
19152.21,18762.73
19915.66,19178.79
19908.89,18924.24
19153.54,18740.23
19945.73,18939.86
19645.57,19163.24
20017.72,19063.75
19357.81,18910.06
19633.27,19259.08
19545.34,19243.55
19242.32,18780.91
19755.8,19194.09
19155.05,18748.84
19413.81,19247.83
19906.68,19232.83
19660.68,19168.8
19914.55,19165.71
19365.78,19140.04
19726.7,19271.31
19644.26,18810.42
19910.07,19194.85
19713.48,19273.45
19159.53,18726.86
19710.76,19269.97
19627.02,18912.69
19757.55,19275.46
19982.81,18970.58
19757.91,19187.93
19306.19,18684.77
19818.82,19272.54
19613.22,19254.84
19920.6,19150.69
19749.88,19215.62
19280.41,19202.94
19597.57,18793.61
19778.14,19130.09
19854.62,18901.48
19945.16,19062.81
20024.9,19138.39
19760.06,19181.67
19215.17,18658.85
19981.66,19274.04
19756.39,19191.75
19762.45,19174.7
19785.96,19110.0
20018.97,19079.07
19290.95,18790.72
19318.15,18684.38
19366.65,18806.69
19759.92,19180.74
19246.0,18668.53
20004.47,19272.09
20012.73,18996.65
19687.74,19267.04
19857.93,19272.71
19365.49,18865.77
20005.11,18980.7
19878.35,19276.0
19790.82,19272.41
19621.01,18910.28
19503.79,19242.08
19354.82,18804.19
19655.05,18852.73
19163.26,18708.62
19983.44,18973.75
19364.78,18881.92
19926.42,19124.46
20027.79,19162.1
19360.8,19153.37
19932.93,19099.42
19347.38,18952.13
19295.46,19263.38
19357.54,18897.86
19288.43,19169.97
19679.37,19175.67
19168.26,18684.13
19795.54,19275.63
19197.32,18783.92
19614.29,18907.58
19353.97,19184.02
19917.52,19276.09
19656.28,19260.68
19368.64,18810.39
19181.87,18854.4
19194.35,18797.45
19190.0,18817.32
19297.64,19137.26
19207.72,18777.71
19945.74,19032.34
19908.17,19209.0
19364.55,19152.48
19257.08,18793.22
20020.7,19100.08
19179.91,18863.36
19447.96,18727.07
19823.39,19275.76
19936.79,19029.94
20024.47,19266.87
19352.58,18931.16
19213.38,18778.77
19280.42,19186.59
19957.84,19275.24
19763.89,19168.78
19805.65,18880.95
19219.6,18779.93
19254.46,18805.56
19172.26,18664.55
19260.66,19011.97
19287.16,18676.84
20023.03,19123.13
19820.53,18883.71
19383.25,18705.52
19698.8,19182.81
19483.3,19241.69
19272.13,18676.47
19513.76,19144.15
19799.9,19074.22
19184.41,18649.52
19277.47,19212.27
19486.52,19134.67
19392.78,18705.05
19157.92,18718.75
19227.65,18781.43
19247.58,18853.31
19343.31,19259.57
20030.41,19269.48
19369.66,19138.78
19250.41,18824.59
19376.14,19121.21
20029.73,19177.92
19380.44,19109.48
19246.08,18844.98
19348.09,18935.94
19364.82,18696.67
19765.52,19165.74
19300.22,19128.1
19302.01,19121.74
19303.98,19114.74
19305.76,19108.42
19307.59,19102.34
19309.59,19095.65
19311.63,19088.84
19313.41,19082.89
19315.08,19077.32
19316.71,19071.87
19769.22,19154.95
19605.16,18903.92
20032.63,19198.08
19218.99,18882.09
19661.55,18832.54
19336.66,18800.36
19923.34,19026.34
19754.77,19272.25
19837.66,19065.24
19722.3,19191.45
19929.71,19272.85
19919.1,19141.37
19681.44,18826.21
19334.62,19003.58
19373.73,18808.18
19630.56,19157.72
19338.61,18689.36
19950.57,19046.75
19974.65,18987.19
19538.47,19246.51
19314.23,19068.99
19890.48,19272.86
19940.29,19077.24
19782.55,18871.26
19843.03,18893.14
19587.46,19251.13
19875.36,18910.18
20036.55,19229.1
19356.03,19220.56
19287.48,19235.66
20041.31,19258.48
20015.1,19011.69
19830.83,18891.51
20022.14,19078.68
19162.93,18694.22
19353.35,19205.82
19152.07,18763.42
19915.51,19179.69
19907.44,18923.63
19153.7,18739.45
19944.47,18939.25
19644.85,19162.98
20017.66,19062.99
19357.49,18911.32
19631.97,19258.81
19546.58,19243.6
19243.38,18781.1
19755.8,19194.09
19154.9,18749.54
19412.48,19248.05
19906.7,19232.01
19659.94,19168.53
19914.67,19164.94
19366.02,19139.4
19727.28,19271.35
19645.23,18810.85
19910.16,19194.19
19712.36,19273.34
19159.38,18727.61
19711.45,19270.04
19627.02,18912.69
19756.6,19275.46
19983.25,18969.67
19757.91,19187.93
19304.87,18684.44
19820.04,19272.54
19611.92,19254.56
19920.44,19151.55
19749.72,19216.26
19280.43,19204.24
19596.49,18793.12
19777.71,19131.2
19853.49,18901.01
19944.93,19063.49
20024.8,19137.59
19760.06,19181.68
19213.98,18658.49
19980.45,19274.1
19756.21,19192.33
19762.42,19174.77
19785.51,19111.15
20018.91,19078.29
19292.07,18790.95
19319.28,18684.66
19366.7,18806.7
19759.75,19181.26
19244.74,18668.13
20003.18,19272.22
20012.92,18997.31
19688.73,19267.18
19859.16,19272.72
19365.81,18864.51
20005.48,18981.41
19877.05,19276.0
19792.1,19272.42
19621.02,18910.28
19504.93,19242.12
19355.18,18804.27
19654.8,18853.48
19163.1,18709.41
19983.29,18973.99
19364.43,18883.34
19926.21,19125.25
20027.7,19161.35
19361.04,19152.71
19932.74,19100.14
19347.1,18953.25
19294.92,19262.07
19357.85,18896.58
19288.06,19171.28
19678.57,19175.38
19168.11,18684.83
19794.37,19275.63
19197.45,18783.29
19614.36,18907.61
19353.82,19184.85
19916.08,19276.09
19657.53,19260.94
19367.84,18810.22
19181.99,18853.85
19194.49,18796.8
19190.16,18816.57
19297.27,19138.55
19207.72,18777.71
19945.74,19032.34
19908.26,19208.32
19364.33,19153.06
19257.12,18793.05
20020.63,19099.26
19179.93,18863.24
19449.04,18727.51
19821.99,19275.75
19937.0,19029.99
20025.37,19266.78
19352.28,18932.35
19213.38,18778.77
19280.76,19185.37
19956.41,19275.32
19763.69,19169.31
19804.48,18880.46
19219.54,18779.92
19254.55,18805.13
19172.12,18665.21
19261.12,19012.57
19288.4,18677.14
20022.94,19122.34
19821.77,18884.23
19382.07,18705.17
19698.0,19182.52
19484.44,19241.71
19270.69,18676.12
19514.58,19144.44
19799.46,19075.36
19183.55,18649.26
19277.34,19210.88
19487.28,19134.93
19392.98,18705.1
19158.06,18718.05
19227.45,18781.39
19247.44,18853.97
19342.33,19259.75
20029.37,19269.59
19369.43,19139.41
19250.57,18823.84
19375.9,19121.87
20029.63,19177.13
19380.35,19109.72
19246.24,18844.22
19348.39,18934.75
19365.81,18696.95
19765.45,19165.96
19299.86,19129.37
19301.65,19123.01
19303.61,19116.06
19305.39,19109.72
19307.19,19103.64
19309.19,19096.97
19311.24,19090.12
19313.03,19084.14
19314.72,19078.51
19316.37,19073.01
19769.1,19155.31
19605.4,18904.02
20032.51,19197.23
19220.08,18882.44
19661.32,18833.25
19337.37,18800.51
19923.81,19026.46
19755.34,19272.25
19838.9,19065.02
19721.54,19191.17
19930.75,19272.84
19919.24,19140.59
19682.49,18826.63
19334.3,19004.9
19373.73,18808.18
19629.85,19157.46
19339.72,18689.63
19950.3,19047.55
19975.14,18986.21
19537.03,19246.46
19314.5,19068.1
